owner_org,???? Dataset ID,title,????????????? Domain,????????????????? Sub_Domain,???????????????? Data_Entity,???????????????? Related Hazards,???? Sectors,???????????? Temporal Dimension,???????? Time Period,????? Unit,??????????????????? Temporal Resolution,geo_coverage,?????????????????????? Spatial Resolution,data_format,accessible_condition,url,???????? Limitations / Gaps,???????? Remarks,data_source,???????????????? Source_Type,??????????????? Access_Level (2),???????? Remarks (2),data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data
DPT,DPT_2_2,???????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????????? / ????????????? (????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_2_3,???????????????????????????????????????????,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Flood (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????????? (??????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_2_4,??????????????????????????????????????????????????? (??????) ????????????????????????????????????,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Flood (???????),Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????????? (??????????????????????????/??????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
BMA,BMA_1_1,??????????????????????????????????? ???. (Rainfall measurements from BMA stations),IMPACT (Backward-looking),Hazard,METEOROLOGICAL_OBSERVATION,Flood (???????); Storm (????),Water (???); Human Settlement (???????????),Historical,-,mm,Real-time,Point,??????????????? ???.,API / Web Service; CSV,Open,https://weather.bangkok.go.th,-,?????????????????????????????,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_1_2,????????????????????? (Rainfall radar data),Forward-looking,Hazard,METEOROLOGICAL_OBSERVATION,Flood (???????); Storm (????),Water (???),Forecast,-,mm/hr,Sub-daily,Sub-national,-,Image; API / Web Service,Open,https://weather.bangkok.go.th,??????????? 1-3 ??. ?????????????????? rain bomb ????????,-,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_2_1,???????????????????? (Canal water levels),IMPACT (Backward-looking),Hazard,HAZARDOUS_EVENT,Flood (???????),Water (???),Historical,-,m,Real-time,Point,????/?????????????,API / Web Service,Open,https://data.bangkok.go.th/th/,-,-,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_2_2,??????????????????????? (Road-flood monitoring data),IMPACT (Backward-looking),Disaster Record,DISASTER_RECORD,Flood (???????),Human Settlement (???????????),Historical,-,-,Real-time,Point,??????????,API / Web Service,Open,https://data.bangkok.go.th/th/,-,-,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_2_3,?????????????????????????????? ??? ???? ??????? ??????????? ????????????? (Drainage system asset inventory),Spatial Unit,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement (???????????); Water (???),Historical,-,km; ?????????,Annual,Sub-national,??????????? ???.,Shapefile; Database,Restricted,https://data.bangkok.go.th/th/,-,"??????????? ~6,800 km; ???? ~2,700 km; ??????????????? 4 ????",????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_2_4,??????????????????????????? ???. (Cooling rooms / cooling points),Adaptation Planning,Response,RESPONSE,Heat (?????????????),Public Health (?????????); Human Settlement (???????????),Historical,2569 (2026),?????????,Annual,Sub-national,??????????? ???.,Database; PDF Report,Open,https://data.bangkok.go.th/th/,-,255 ????????????; ???????????????????? 2569,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
BMA,BMA_3_1,???????????????????????????????????? ???. (Air quality monitoring & Heat Index),IMPACT (Backward-looking),Hazard,ENVIRONMENT,Heat (?????????????); Air Quality / Haze (??????????? / ????????),Public Health (?????????); Human Settlement (???????????),Historical,-,°C; Heat Index; AQI,Real-time,Point,????????????,API / Web Service,Open,https://airbkk.com,????????? urban heat island ????????/????,-,????????????????????,Interview,Open,,,,,,,,,,,,,,,,,,
UDDC,UDDC_1_1,???????????????????????????????? DEM 1 ???? (High-resolution flood inundation model with 1m DEM),Forward-looking,Hazard,HAZARD_MAP,Flood (???????),Human Settlement (???????????); Water (???),Projected,Unknown,m (depth),Annual,Sub-national,1 m (Grid),GeoTIFF / Raster; Shapefile,Restricted,-,?????????????????? ???????? ???????????????,"??????? URBAN (IKI-Germany 2024-2028) ??????? ADPC, TMD, DDPM",????????????????????,Interview,Restricted,SSP3; SSP5,,,,,,,,,,,,,,,,,
UDDC,UDDC_1_2,?????????????????????????????? DSM/DTM ??????????? 20 ??. (20cm drone-captured DSM/DTM),Spatial Unit,Spatial Unit,TOPOGRAPHY,Flood (???????),Natural Resources (????????????????); Human Settlement (???????????),Historical,Unknown,m,Event-based,Point,0.2 m (Grid),GeoTIFF / Raster,Restricted,-,?????????????????????? NbS ??????????,-,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
UDDC,UDDC_1_3,???????????????????????????????????????????????????????? (Local climate risk/vulnerability assessment),Forward-looking,Vulnerability,VULNERABILITY_FRAMEWORK,Flood (???????); Landslide (???????); Sea-level Rise (???????????????????); Drought (???????),Human Settlement (???????????); Cross-cutting (????????),Projected,Unknown,-,Annual,Sub-national,??????????,Shapefile; PDF Report,Restricted,-,??? downscale ??????????????? ?????????????? baseline ?????????,????????? Double Vulnerability ????????????????????????????????,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
UDDC,UDDC_1_4,?????????????????????????????????????????????????????????? (Spatial strategic plans & local wetland management plans),Adaptation Planning,Response,RESPONSE,Flood (???????); Drought (???????),Natural Resources (????????????????); Water (???),Projected,Unknown,-,Annual,Sub-national,??????????/????,PDF Report; Shapefile,Restricted,-,-,-,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
UDDC,UDDC_1_5,?????????? Urban InVest ???????????????????????????? (Urban InVest model outputs),Forward-looking,Composite Index,COMPOSITE_INDEX,Flood (???????); Drought (???????),Natural Resources (????????????????); Water (???),Projected,Unknown,-,Annual,Sub-national,??????????,GeoTIFF / Raster; Shapefile,Restricted,-,??????????????????????? (Urban InVest),-,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
FTI,FTI_1_1,??????????????????????????????????????? (Industrial water demand data),IMPACT (Backward-looking),Exposure,EXPOSED_ASSET,Drought (???????),Water (???); Cross-cutting (????????),Historical,Up to 2025,??.?.,Annual,Sub-national,Unknown,Database; CSV,Restricted,-,-,????? War Room ??????????????? EEC,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
FTI,FTI_1_2,????????????????????????????????????? 20 ?? (20-year water scarcity risk assessment),Forward-looking,Risk Metric,RISK_METRIC,Drought (???????),Water (???); Cross-cutting (????????),Projected,Unknown,-,Annual,Sub-national,Unknown,PDF Report,Restricted,-,-,???????????? 9 ??????????????????,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_1_1,???????????????????????????????????????????????????????????????????? (Infrastructure climate risk evaluation),Forward-looking,Risk Metric,RISK_METRIC,Flood (???????); Drought (???????),Cross-cutting (????????),Projected,-,%,Annual,National,-,PDF Report,Restricted,-,???????????????? (Discount rate 7%) ????????????????????????????????????,???????????????????????????????? ???? ????????????????,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_1,??????????????????????? (??????????????? > 60 ?? ??????????? 0-4 ??),Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Flood (???????); Heat (?????????????),Public Health — ?????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,??????????: ????????? - ??????????????????? (?????????? + ????) ????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_2,????????????????????????? (?????????????????????),Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????????????????????????????? (?????????) - ?????????????????????????; ????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_3,??????????????? (> 60 ??),Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? (???????????????????????????????); ????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_4,????????????? 0-17 ??,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? / ???????????? (?????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_5,?????????????????????? (MPI),Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? (?????????????????????? MPI),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_6,????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? (???????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_7,??????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????; Public Health — ?????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? (???????????? Gini/??????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_8,???????????????????,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? / UNDP Thailand (??????????????????? HDI),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NESDC,NESDC_2_9,?????????????????????? (???),Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????; Public Health — ?????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????? (?????? GPP/GPP per capita),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
